Estado;Cidade;Serventia;Tipo de Certidao;Forma de Entrega;Valor
Rio Grande do Sul;Colinas;SERVIÇO NOTARIAL E REGISTRAL DE COLINAS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Colorado;TABELIONATO DE PROTESTOS DE COLORADO;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Condor;Tabelionato de Notas e de Protestos de Condor;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Constantina;OFICIO DOS REGISTRO PÚBLICOS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Coronel Bicaco;TABELIONATO DE PROTESTO DE TÍTULOS DE CORONEL BICACO;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Cotiporã;COTIPORÃ OFÍCIO DE SEDE MUNICIPAL;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Crissiumal;Tabelionato de Notas e Protesto de Títulos de Crissiumal;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Cristal;CRISTAL SERVICO NOTARIAL E DE REGISTRO;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Cruz Alta;OFICIO DO REGISTRO CIVIL DAS PESSOAS NATURAIS E ESPECIAIS DE CRUZ ALTA;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Cruzeiro do Sul;TABELIONATO DE NOTAS E PROTESTO DE CRUZEIRO DO SUL;Certidão de Protesto;E-mail;100
Rio Grande do Sul;David Canabarro;SERVIÇO NOTARIAL;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Dois Irmãos;SERVIÇOS DOS REGISTROS PÚBLICOS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Dom Feliciano;TABELIONATO DE PROTESTOS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Dom Pedrito;TABELIONATO DE PROTESTO DE DOM PEDRITO;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Doutor Maurício Cardoso;SERVIÇOS NOTARIAIS E DE REGISTROS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Eldorado do Sul;SERVIÇOS NOTARIAIS E REGISTRAIS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Encantado;Tabelionato de Notas e Protesto de Encantado;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Encruzilhada do Sul;TABELIONATO DE PROTESTO;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Entre-Ijuís;Serviço Notarial de Entre-Ijuís;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Erechim;REGISTROS ESPECIAIS DE ERECHIM;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Erval Seco;OFÍCIO DOS REGISTROS PÚBLICOS DE ERVAL SECO;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Esmeralda;TABELIONATO DE PROTESTO DE ESMERALDA;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Espumoso;TABELIONATO DE PRTOESTO DE TÍTULOS DE ESPUMOSO;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Estância Velha;SERVICOS REGISTRAIS E NOTARIAL DE PROTESTOS DE ESTANCIA VELHA;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Esteio;ESTEIO CARTORIO DE REGISTRO DE TITULOS E DOCUMENTOS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Estrela;SERVENTIA REGISTRAL E NOTARIAL DE ESTRELA;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Farroupilha;TABELIONATO E OFÍCIO DOS REGISTROS ESPECIAIS;Certidão de Protesto;E-mail;100
Rio Grande do Sul;Faxinal do Soturno;TABELIONATO DE PROTESTO DE TÍTULOS DE FAXINAL DO SOTURNO;Certidão de Protesto;E-mail;100
