Estado;Cidade;Serventia;Tipo de Certidao;Forma de Entrega;Valor
Para;Itaituba;CARTORIO DO SEGUNDO OFICIO DE ITAITUBA;Certidão de Protesto;E-mail;100
Para;Itupiranga;CARTÓRIO MICHELS ITUPIRANGA;Certidão de Protesto;E-mail;100
Para;Jacunda;SERVIÇO NOTARIAL E DE REGISTRO;Certidão de Protesto;E-mail;100
Para;Juruti;Cartório de Juruti;Certidão de Protesto;E-mail;100
Para;Limoeiro do Ajuru;CARTÓRIO DO OFÍCIO ÚNICO DA COMARCA DE LIMOEIRO DO AJURU;Certidão de Protesto;E-mail;100
Para;Mãe do Rio;CARTORIO EXTRAJUDICIAL UNICO OFICIO DE MÃE DO RIO;Certidão de Protesto;E-mail;100
Para;Marabá;1º OFICIO DE TABELIONATO DE PROTESTOS DE TITULOS DE MARABÁ;Certidão de Protesto;E-mail;100
Para;Maracanã;CARTÓRIO DO ÚNICO OFÍCIO OACIR FERREIRA - MARACANÃ;Certidão de Protesto;E-mail;100
Para;Marapanim;CARTÓRIO ÚNICO OFICIO DE MARAPANIM;Certidão de Protesto;E-mail;100
Para;Marituba;Ofício de Registro de Imóveis, Títulos e Documentos, Civil e das Pessoas Jurídicas de Marituba;Certidão de Protesto;E-mail;100
Para;Medicilândia;CARTORIO DO UNICO OFICIO DE MEDICILANDIA;Certidão de Protesto;E-mail;100
Para;Mocajuba;"ÚNICO OFICIO"" GONÇALVES";Certidão de Protesto;E-mail;100
Para;Moju;CARTÓRIO SANTOS;Certidão de Protesto;E-mail;100
Para;Monte Alegre;CARTÓRIO MONTE ALEGRE - 2º OFÍCIO;Certidão de Protesto;E-mail;100
Para;Muaná;CARTORIO DO UNICO OFICIO DA COMARCA DE MUANA;Certidão de Protesto;E-mail;100
Para;Nova Ipixuna;CARTÓRIO DO ÚNICO OFÍCIO “IRACELY SILVA E SILVA;Certidão de Protesto;E-mail;100
Para;Nova Timboteua;CARTORIO ABRAÃO DO UNICO OFICIO DE NOVA TIMBOTEUA;Certidão de Protesto;E-mail;100
Para;Novo Progresso;CARTORIO DO UNICO OFICIO;Certidão de Protesto;E-mail;100
Para;Novo Repartimento;1° Ofício de Tabelionatos de Notas e Protesto de Títulos de Novo Repartimento;Certidão de Protesto;E-mail;100
Para;Óbidos;"CARTÓRIO ROCHA PASSOS - 2º OFICIO
";Certidão de Protesto;E-mail;100
Para;Oriximiná;CARTÓRIO PEDRO MARTINS ÚNICO OFÍCIO;Certidão de Protesto;E-mail;100
Para;Ourém;CARTÓRIO DO ÚNICO OFÍCIO DE OURÉM;Certidão de Protesto;E-mail;100
Para;Ourilandia do Norte;Serviço Notarial e Registral de Ourilândia do Norte;Certidão de Protesto;E-mail;100
Para;Pacaja;CARTÓRIO DO ÚNICO OFÍCIO DA COMARCA DE PACAJÁ;Certidão de Protesto;E-mail;100
Para;Palestina do Pará;CARTÓRIO DO OFÍCIO ÚNICO DE PALESTINA DO PARÁ;Certidão de Protesto;E-mail;100
Para;Paragominas;"CARTÓRIO DO ÚNICO OFÍCIO DE PARAGOMINAS
";Certidão de Protesto;E-mail;100
Para;Parauapebas;CARTORIO 1º OFICIO DE NOTAS, PROTESTOS, TÍTULOS E DOCUMENTOS, PESSOAS JURÍDICAS E REGISTRO CIVIL DE PARAUAPEBAS;Certidão de Protesto;E-mail;100
Para;Peixe-Boi;CARTÓRIO DO ÚNICO OFÍCIO DE PEIXE-BOI;Certidão de Protesto;E-mail;100
Para;Placas;Cartório do Único Ofício de Placas;Certidão de Protesto;E-mail;100
Para;Ponta de Pedras;CARTÓRIO DO ÚNICO OFÍCIO RAIMUNDO MALATO FERRERA;Certidão de Protesto;E-mail;100
Para;Portel;CARTÓRIO DO ÚNICO OFÍCIO DE PORTEL;Certidão de Protesto;E-mail;100
Para;Porto de Moz;CARTÓRIO FINIZIO - Único Ofício de Porto de Moz;Certidão de Protesto;E-mail;100
Para;Prainha;CARTÓRIO DO ÚNICO OFÍCIO DE PRAINHA;Certidão de Protesto;E-mail;100
Para;Primavera;"CARTÓRIO ""MAIA"" - SERVIÇO NOTARIAL E REGISTRAL DO ÚNICO OFÍCIO";Certidão de Protesto;E-mail;100
Para;Redenção;1° OFICIO DE TABELIONATOS DE NOTAS E DE PROTESTO DE TÍTULOS DA COMARCA DE REDENÇÃO;Certidão de Protesto;E-mail;100
Para;Rio Maria;CARTÓRIO DO ÚNICO OFÍCIO DE RIO MARIA;Certidão de Protesto;E-mail;100
Para;Rondon do Pará;Cartório do Único Ofício de Rondon do Pará;Certidão de Protesto;E-mail;100
Para;Rurópolis;CARTÓRIO DO ÚNICO OFÍCIO DE RUROPOLIS;Certidão de Protesto;E-mail;100
Para;Salinópolis;Cartório do Único Ofício de Salinópolis;Certidão de Protesto;E-mail;100
Para;Salvaterra;CARTÓRIO PEDROSA 1º OFÍCIO DE NOTAS, REGISTRO DE IMÓVEIS, TÍTULOS E DOCUMENTOS E PROTESTO;Certidão de Protesto;E-mail;100
Para;Santa Bárbara do Pará;CARTÓRIO DE REGISTRO CIVIL DO UNICO OFÍCIO DE SANTA BARBARA;Certidão de Protesto;E-mail;100
Para;Santa Isabel do Pará;CARTORIO TEIXEIRA UNICO OFÍCIO;Certidão de Protesto;E-mail;100
Para;Santa Luzia do Pará;CARTORIO DO ÚNICO OFÍCIO DA COMARCA DE SANTA LUZIA DO PARA;Certidão de Protesto;E-mail;100
Para;Santa Maria das Barreiras;Cartorio do Unico Oficio de Santa Maria das Barreiras;Certidão de Protesto;E-mail;100
Para;Santa Maria do Pará;Cartório do Único Oficio de Santa Maria do Pará;Certidão de Protesto;E-mail;100
Para;Santana do Araguaia;CARTORIO S DO ARAG;Certidão de Protesto;E-mail;100
Para;Santarém;1º TABELIONATO DE NOTAS E PROTESTO DE TITULOS DE SANTARÉM;Certidão de Protesto;E-mail;100
Para;São Domingos do Araguaia;CARTORIO FERREIRA ROCHA UNICO OFICIO;Certidão de Protesto;E-mail;100
Para;São Domingos do Capim;CARTÓRIO MARIA DA PENHA - ÚNICO OFÍCIO;Certidão de Protesto;E-mail;100
Para;São Feliz do Xingu;1 Oficio de Reg. Civil de Pessoas Naturais, de Reg. de Tit. E Docs. e Civil de Pessoas Jur. e de Reg. de Imoveis de São Felix do Xingu;Certidão de Protesto;E-mail;100
Para;São Geraldo do Araguaia;CARTORIO DO UNICO OFICIO SAO GERALDO DO ARAGUAIA;Certidão de Protesto;E-mail;100
Para;São João do Araguaia;CARTORIO UNICO OFICIO SAO JOAO DO ARAGUAIA;Certidão de Protesto;E-mail;100
Para;São Miguel do Guamá;"CARTÓRIO DO OFÍCIO ÚNICO DE SMG
";Certidão de Protesto;E-mail;100
Para;São Sebastião da Boa Vista;"CARTÓRIO DE ÚNICO OFÍCIO DE SÃO SEBASTIÃO DA BOA VISTA
";Certidão de Protesto;E-mail;100
Para;Senador José Porfírio;CARTÓRIO ÚNICO OFÍCIO;Certidão de Protesto;E-mail;100
Para;Soure;"CARTORIO MAGALHÃES GUILHON - 2º OFICIO DA COMARCA DE SOURE
";Certidão de Protesto;E-mail;100
Para;Tailândia;Cartório Cordeiro;Certidão de Protesto;E-mail;100
Para;Terra Santa;Cartório Único Oficio de Terra Santa;Certidão de Protesto;E-mail;100
Para;Tomé-Açú;CARTÓRIO SAMUEL CRUZ;Certidão de Protesto;E-mail;100
Para;Tucumã;CARTORIO DO UNICO OFICIO;Certidão de Protesto;E-mail;100
Para;Tucuruí;2º OFÍCIO TUCURUÍ ;Certidão de Protesto;E-mail;100
Para;Ulianópolis;ÚNICO OFÍCIO DE ULIANÓPOLIS - CARTÓRIO ARAÚJO DAMASCENO;Certidão de Protesto;E-mail;100
Para;Uruará;Cartório Rodrigues Dal Ponte;Certidão de Protesto;E-mail;100
Para;Vigia;CARTÓRIO DO ÚNICO OFÍCIO DA COMARCA DE VIGIA;Certidão de Protesto;E-mail;100
Para;Viseu;CARTÓRIO GONDIM OFÍCIO ÚNICO;Certidão de Protesto;E-mail;100
Para;Vitória do Xingu;"Vitória do XinguCARTÓRIO DO ÚNICO OFÍCIO DE VITÓRIA DO XINGU
";Certidão de Protesto;E-mail;100
Para;Xinguara;CARTÓRIO DO ÚNICO OFÍCIO;Certidão de Protesto;E-mail;100
