Estado;Cidade;Serventia;Tipo de Certidao;Forma de Entrega;Valor
Maranhão;Governador Nunes Freire;Serventia Extrajudicial do Ofício Único de Governador Nunes Freire;Certidão de Protesto;E-mail;100
Maranhão;Graça Aranha;Ofício Único de Graça Aranha;Certidão de Protesto;E-mail;100
Maranhão;Grajaú;1 OFICIO EXTRAJUDICIAL DE GRAJAÚ;Certidão de Protesto;E-mail;100
Maranhão;Guimarães;SERVENTIA EXTRAJUDICIAL DE GUIMARÃES;Certidão de Protesto;E-mail;100
Maranhão;Humberto de Campos;SERVENTIA EXTRAJUDICIAL DO OFICIO UNICO DE HUMBERTO DE CAMPOS;Certidão de Protesto;E-mail;100
Maranhão;Icatu;CARTORIO DO OFICIO UNICO DE ICATU;Certidão de Protesto;E-mail;100
Maranhão;Igarapé do Meio;Serventia Extarjudicial de Igarapé do Meio;Certidão de Protesto;E-mail;100
Maranhão;Igarapé Grande;SERVENTIA EXTRAJUDICIAL DE IGARAPÉ GRANDE;Certidão de Protesto;E-mail;100
Maranhão;Imperatriz;3 OFICIO EXTRAJUDICIAL DA COMARCA DE IMPERATRIZ;Certidão de Protesto;E-mail;100
Maranhão;Imperatriz;4º Oficio de Imperatriz;Certidão de Protesto;E-mail;100
Maranhão;Imperatriz;5º OFÍCIO EXTRAJUDICIAL DE IMPERATRIZ;Certidão de Protesto;E-mail;100
Maranhão;Itaipava do Grajaú;SERVENTIA EXTRAJUDICIAL DO OFÍCIO ÚNICO DE ITAIPAVA DO GRAJAÚ;Certidão de Protesto;E-mail;100
Maranhão;Itapecuru-Mirim;Cartório do Terceiro Ofício de Itapecuru-Mirim;Certidão de Protesto;E-mail;100
Maranhão;Itinga do Maranhão;SERVENTIA EXTRAJUDICIAL DE ITINGA DO MARANHÃO;Certidão de Protesto;E-mail;100
Maranhão;Jatobá;SERVENTIA EXTRAJUDICIAL DE JATOBA;Certidão de Protesto;E-mail;100
Maranhão;Jenipapo dos Vieiras;Cartorio Jenipapo dos Vieiras;Certidão de Protesto;E-mail;100
Maranhão;João Lisboa;1º OFÍCIO EXTRAJUDICIAL DE JOÃO LISBOA;Certidão de Protesto;E-mail;100
Maranhão;Joselândia;Serventia Extrajudicial do Ofício Único de Joselândia;Certidão de Protesto;E-mail;100
Maranhão;Junco do Maranhão;Cartorio de Junco do Maranhão;Certidão de Protesto;E-mail;100
Maranhão;Lago da Pedra;CARTORIO DO 1 OFICIO;Certidão de Protesto;E-mail;100
Maranhão;Lago do Junco;SERVENTIA EXTRAJUDICIAL DE LAGO DO JUNCO;Certidão de Protesto;E-mail;100
Maranhão;Lago dos Rodrigues;OFÍCIO ÚNICO DE LAGO DOS RODRIGUES;Certidão de Protesto;E-mail;100
Maranhão;Lago Verde;OFÍCIO ÚNICO DE LAGO VERDE;Certidão de Protesto;E-mail;100
Maranhão;Lagoa do Mato;SERVENTIA EXTRAJUDICIAL DE OFÍCIO ÚNICO DE LAGOA DO MATO;Certidão de Protesto;E-mail;100
Maranhão;Lagoa Grande do Maranhão;OFÍCIO ÚNICO DE LAGOA GRANDE DO MARANHÃO;Certidão de Protesto;E-mail;100
Maranhão;Lajeado Novo;SERVENTIA EXTRAJUDICIAL DE LAJEADO NOVO;Certidão de Protesto;E-mail;100
Maranhão;Lima Campos;SERVENTIA EXTRAJUDICIAL DE OFÍCIO ÚNICO;Certidão de Protesto;E-mail;100
Maranhão;Loreto;SERVENTIA EXTRAJUDICIAL OFICIO ÚNICO DA COMARCA DE LORETO;Certidão de Protesto;E-mail;100
Maranhão;Magalhães de Almeida;SERVENTIA EXTRAJUDICIAL DE OFÍCIO ÚNICO;Certidão de Protesto;E-mail;100
Maranhão;Maracaçumé;CARTÓRIO ÚNICO DE MARACAÇUMÉ;Certidão de Protesto;E-mail;100
Maranhão;Marajá do Sena;Serventia Extrajudicial Única de Marajá do Sena;Certidão de Protesto;E-mail;100
Maranhão;Maranhãozinho;SERVENTIA EXTRAJUDICIAL;Certidão de Protesto;E-mail;100
Maranhão;Mata Roma;OFICIO UNICO DE MATA ROMA;Certidão de Protesto;E-mail;100
Maranhão;Matinha;MATINHA CARTORIO DO OFICIO UNICO;Certidão de Protesto;E-mail;100
Maranhão;Matões;SERVENTIA EXTRA JUDICIAL DE MATOES CARTORIO UNICO;Certidão de Protesto;E-mail;100
Maranhão;Matões do Norte;SERVENTIA EXTRAJUDICIAL DE OFÍCIO ÚNICO;Certidão de Protesto;E-mail;100
Maranhão;Milagres do Maranhão;SERVENTIA EXTRAJUDICIAL DO OFÍCIO ÚNICO DE MILAGRES DO MARANHÃO;Certidão de Protesto;E-mail;100
Maranhão;Mirador;Serventia Extrajudicial de Mirador;Certidão de Protesto;E-mail;100
Maranhão;Miranda do Norte;OFÍCIO ÚNICO DE MIRANDA DO NORTE;Certidão de Protesto;E-mail;100
Maranhão;Mirinzal;SERVENTIA EXTRAJUDICIAL DE MIRINZAL;Certidão de Protesto;E-mail;100
Maranhão;Monção;SERVENTIA EXTRAJUDICIAL DO OFICIO ÚNICO DE MONÇÃO;Certidão de Protesto;E-mail;100
Maranhão;Montes Altos;SERVENTIA EXTRAJUDICIAL DE OFÍCIO ÚNICO;Certidão de Protesto;E-mail;100
Maranhão;Morros;OFICIO ÚNICO DE MORROS;Certidão de Protesto;E-mail;100
Maranhão;Nina Rodrigues;SERVENTIA EXTRAJUDICIAL OFÍCIO ÚNICO DE NINA RODRIGUES;Certidão de Protesto;E-mail;100
Maranhão;Nova Colinas;SERVENTIA EXTRAJUDICIAL DE NOVA COLINAS;Certidão de Protesto;E-mail;100
Maranhão;Nova Iorque;SERVENTIA EXTRAJUDICIAL DO OFICIO ÚNICO DE NOVA IORQUE;Certidão de Protesto;E-mail;100
Maranhão;Nova Olinda do Maranhão;SERVENTIA EXTRAJUDICIAL DO OFICIO ÚNICO DE NOVA OLINDA;Certidão de Protesto;E-mail;100
Maranhão;Olho d'Água das Cunhãs;SERVENTIA EXTRAJUDICIAL;Certidão de Protesto;E-mail;100
Maranhão;Olinda Nova do Maranhão;OFICIO UNICO DE OLINDA NOVA DO MARANHÃO;Certidão de Protesto;E-mail;100
Maranhão;Paço do Lumiar;1 OFICIO DE REGISTRO DE IMOVEIS E TABELIONATO DE NOTAS E PROTESTO;Certidão de Protesto;E-mail;100
Maranhão;Palmeirândia;SERVENTIA EXTRAJUDICIAL DE OFÍCIO ÚNICO;Certidão de Protesto;E-mail;100
Maranhão;Paraibano;1 OFICIO DE NOTAS, REGISTRO DE IMOVEIS E PROTESTOS;Certidão de Protesto;E-mail;100
Maranhão;Parnarama;SERVENTIA EXTRAJUDICIAL DO OFÍCIO ÚNICO DE PARNARAMA;Certidão de Protesto;E-mail;100
Maranhão;Passagem Franca;SERVENTIA EXTRAJUDICIAL DA COMARCA DE PASSAGEM FRANCA;Certidão de Protesto;E-mail;100
Maranhão;Pastos Bons;1º OFÍCIO EXTRAJUDICIAL DE PASTOS BONS;Certidão de Protesto;E-mail;100
Maranhão;Paulino Neves;Serventia Extrajudicial de Paulino Neves;Certidão de Protesto;E-mail;100
Maranhão;Paulo Ramos;SERVENTIA EXTRAJUDICIAL ÚNICA;Certidão de Protesto;E-mail;100
Maranhão;Pedreiras;SERVENTIA EXTRAJUDICIAL DO 3º OFICIO DE PEDREIRAS;Certidão de Protesto;E-mail;100
Maranhão;Pedro do Rosário;CARTÓRIO DE OFÍCIO ÚNICO DE PEDRO DO ROSÁRIO;Certidão de Protesto;E-mail;100
Maranhão;Penalva;SERVENTIA EXTRAJUDICIAL DO OFÍCIO ÚNICO DE PENALVA;Certidão de Protesto;E-mail;100
Maranhão;Peri Mirim;SERVENTIA EXTRAJUDICIAL DE OFÍCIO ÚNICO;Certidão de Protesto;E-mail;100
Maranhão;Peritoró;CARTÓRIO DO OFÍCIO ÚNICO DE PERITORÓ;Certidão de Protesto;E-mail;100
Maranhão;Pindaré-Mirim;1º OFÍCIO DE REGISTRO DE IMÓVEIS E ANEXOS;Certidão de Protesto;E-mail;100
Maranhão;Pinheiro;1 OFICIO EXTRAJUDIAL DE PINHEIRO;Certidão de Protesto;E-mail;100
Maranhão;Pio XII;SERVENTIA EXTRAJUDICIAL DE PIO XII;Certidão de Protesto;E-mail;100
Maranhão;Pirapemas;CARTORIO OFICIO UNICO;Certidão de Protesto;E-mail;100
Maranhão;Poção de Pedras;CARTORIO OFICIO UNICO DE POCAO DE PEDRAS;Certidão de Protesto;E-mail;100
Maranhão;Porto Franco;CARTÓRIO DO 1 OFÍCIO EXTRAJUDICIAL;Certidão de Protesto;E-mail;100
Maranhão;Presidente Dutra;1 OFICIO EXTRAJUDICIAL DE PRESIDENTE DUTRA;Certidão de Protesto;E-mail;100
Maranhão;Presidente Juscelino;SERVENTIA EXTRAJUDICIAL DE PRESIDENTE JUSCELINO;Certidão de Protesto;E-mail;100
Maranhão;Presidente Médici;SERVENTIA EXTRAJUDICIAL DO OFÍCIO ÚNICO DE PRESIDENTE MÉDICI;Certidão de Protesto;E-mail;100
Maranhão;Presidente Sarney;SERVENTIA EXTRAJUDICIAL DE PRESIDENTE SARNEY;Certidão de Protesto;E-mail;100
Maranhão;Presidente Vargas;CARTORIO DO OFICIO UNICO;Certidão de Protesto;E-mail;100
Maranhão;Primeira Cruz;UNICO DE PRIMEIRA CRUZ;Certidão de Protesto;E-mail;100
Maranhão;Raposa;SERVENTIA EXTRAJUDICIAL DO OFÍCIO ÚNICO DE RAPOSA;Certidão de Protesto;E-mail;100
